Sample File	C:\Users\ccee.gael.shared\Downloads\20130618_1410_SMPS3_BP.S80
Classifier Model	3080
DMA Model	3081
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01961
DMA Characteristic Length(cm)	0.44369
CPC Model	3010
Reference Gas Viscosity (Pa*s)	1.83245e-005
Reference Mean Free Path (m)	6.73e-008
Reference Gas Temperature (K)	296.15
Reference Gas Pressure (kPa)	101.3
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	FALSE
Units	dw/dlogDp
Weight	Number
Sample #	1		2		3		4		5		6		7		8		9		10		11		12		13		14		15		16		17		18		19		20		21		22		23		24		25		26		27		28		29		30		31		32		33		34		35		36		37		38		39		40		41		42		43		44		45		46		47		48		49		50		51		52		53		54		55		56		57		58		59		60		61		62		63		64		65		66		67		68		69		70		71		72		73		74		75		76		77		78		79		80		81		82		83		84		85		86		87		88		89		90		91		92		93		94		95		96		97		98		99		100		101		102		103		104		105		106		107		108		109		110		111		112		113		114		115		116		117		118		119		120		121		122		123		124		125		126		127		128		129		130		131		132		133		134		135		136		137		138		139		140		141		142		143		144		145		146		147		148		149		150		151		152		153		154		155		156		157		158		159		160
 15.7	15.2393		0		0		9.12519		0		0		15.2393		15.2393		0		54.8431		34049.5		149247		352643		15.2393		0		15.2393		0		0		0		30.4786		15.2393		15.2393		0		0		0		15.2393		0		30.4786		0		9.12519		12.0743		0		15.2393		0		15.2393		0		42.5529		0		30.4786		15.2393		0		0		0		30.4786		0		15.2393		0		0		15.2393		0		0		51.6781		15.2393		0		0		0		30.4786		15.2393		0		15.2393		0		0		0		0		0		0		0		0		0		0		0		0		0		30.4786		0		0		0		0		15.2393		15.2393		15.2393		0		0		15.2393		0		0		0		15.2393		15.2393		15.2393		0		0		0		0		0		0		15.2393		0		0		0		30.4786		0		0		0		30.4786		30.4786		45.7179		9.12519		0		0		15.2393		0		12.0743		15.2393		0		39.6038		15.2393		15.2393		0		45.7179		15.2393		0		0		0		0		15.2393		30.4786		15.2393		0		15.2393		0		15.2393		0		0		21.1995		15.2393		0		12.0743		15.2393		15.2393		15.2393		12.0743		15.2393		15.2393		15.2393		30.4786		24.3645		0		0		0		0		0		15.2393		0		0		15.2393		0		15.2393		15.2393		0
 16.3	2.51014		14.4285		0		14.4285		0		0		0		0		2.51014		0		32098.4		149007		335681		28.857		16.9387		28.857		14.4285		0		14.4285		0		14.4285		0		16.9387		0		0		5.02029		7.53043		16.9387		14.4285		16.9387		46.2822		0		14.4285		14.4285		16.9387		14.4285		48.7923		14.4285		21.9589		16.9387		16.9387		16.9387		28.857		31.3672		0		14.4285		48.3059		0		16.9387		14.4285		41.4078		31.8537		67.7547		31.3672		5.02029		65.2446		28.857		48.3059		26.9792		2.51014		2.51014		31.3672		0		16.9387		16.9387		31.3672		31.3672		2.51014		0		14.4285		0		19.4488		31.3672		0		28.857		28.857		14.4285		2.51014		28.857		19.4488		0		0		50.816		28.857		0		31.3672		16.9387		2.51014		2.51014		16.9387		31.3672		14.4285		2.51014		14.4285		28.857		0		0		5.02029		0		14.4285		2.51014		14.4285		28.857		0		2.51014		0		28.857		14.4285		0		31.3672		2.51014		0		34.3638		31.3672		2.51014		14.4285		31.3672		14.4285		0		57.7141		0		16.9387		0		28.857		60.2243		16.9387		0		0		2.51014		0		0		28.857		0		14.4285		2.99663		14.4285		72.1427		17.4251		14.4285		43.2856		0		2.99663		16.9387		0		0		2.51014		43.2856		0		60.2243		5.02029		31.3672		14.4285		16.9387		14.4285		0		0		14.4285		0		0		0
 16.8	11.3112		13.6935		0		0		0		0		13.6935		0		11.3112		13.6935		29900.7		145163		319356		2946.98		176.889		262.688		235.3		144.41		199.184		56.0287		109.548		275.127		82.2882		165.577		214.132		186.945		213.205		161.941		427.012		79.779		69.7223		69.7223		186.745		282.601		128.334		171.797		251.577		235.3		289.148		372.364		230.409		224.189		179.271		225.444		186.745		219.097		937.653		972.315		1043.37		733.297		1225.56		1054.48		1154.5		1111.89		753.411		1257.71		854.033		1139.36		1549.26		1090.67		1212.72		897.698		877.711		1033.39		307.606		616.344		881.549		481.915		171.797		281.346		322.427		504.411		424.63		302.514		351.069		309.988		150.629		261.56		537.818		643.859		502.956		490.517		840.667		668.537		667.282		671.12		493.099		713.456		902.717		681.103		570.297		178.016		171.924		351.069		404.59		488.007		262.688		470.803		109.548		158.103		79.779		420.793		241.52		118.277		404.717		109.548		441.961		494.227		276.381		293.912		327.519		214.132		169.415		156.976		271.49		212.878		183.108		409.608		481.788		309.988		153.138		87.253		302.514		247.739		476.896		134.553		179.271		206.658		169.415		240.265		95.8548		287.566		82.1612		160.613		68.4677		185.491		199.184		37.3703		34.8611		206.658		392.151		185.491		252.831		7.47406		124.497		220.479		275.127		331.156		217.97		590.338		275.254		290.075		93.4725		27.387		241.52		206.658		199.184		144.41		311.243		68.4677
 17.5	26.0878		49.761		0		0		0		24.8805		0		75.8489		11.8366		0		28422.9		143510		304559		8900.95		203.886		245.446		454.152		433.963		316.566		346.164		155.32		527.575		258.49		783.632		349.674		272.717		528.783		451.712		1234.17		167.157		231.182		245.433		291.697		404.265		278.641		444.593		355.698		539.424		601.136		851.306		219.333		136.364		295.195		340.252		649.691		621.288		1801.03		1516.48		1956.26		2366.72		1925.57		2665.44		2010.99		3661.57		1447.74		2208.95		1508.13		2028.75		2144.83		1456.07		3104.08		1348.07		1795.03		1531.9		713.705		1153.72		876.212		878.602		573.828		497.977		495.562		816.978		564.306		502.694		484.945		354.503		234.792		228.792		618.91		1754.78		1007.7		1278.03		882.112		1486.75		1203.37		787.267		1108.55		1139.48		1916.06		1230.69		1247.35		372.24		550.178		615.388		658.13		1008.9		463.574		1222.45		401.95		522.858		104.352		859.621		685.202		342.666		1273.43		311.849		1612.48		580.96		685.326		312.956		684.107		623.602		329.61		545.337		467.171		1075.32		624.798		1026.81		557.298		483.738		567.928		340.239		605.841		359.208		751.731		156.527		359.208		476.606		584.457		494.355		373.447		519.348		169.571		637.866		116.188		277.434		407.875		183.735		213.421		566.708		1127.51		409.082		758.875		43.8488		116.2		605.865		604.634		702.964		461.147		1196.28		487.26		630.734		234.792		52.1757		548.959		397.133		431.549		432.756		937.651		168.364
 18.1	90.2908		89.3785		28.0938		152.488		87.0757		119.536		49.7575		114.257		128.761		0		26221.1		148294		284024		8536.29		218.14		217.901		532.106		494.295		332.159		477.728		137.985		653.036		420.149		813.771		725.611		651.645		1087.7		661.109		1879.01		410.012		313.71		287.259		289.744		387.435		430.525		897.466		375.908		830.83		529.13		1006.63		584.167		223.91		523.12		399.145		1177.09		829.257		1925.25		3331.8		2199.42		3237.26		1970.22		3842.94		2300.61		4860.64		1769.78		2480.54		2438.65		2460.27		3369		1301.91		4407.68		1353.06		2773.11		1704.61		960.747		1261.86		1102.21		1182.44		736.899		1015.13		466.44		705.771		850.851		673.97		584.167		462.986		560.2		288.831		709.717		3004.82		1524.74		1981.33		1303.55		2019.07		1733.43		1010.58		1771.67		1541.98		2820.26		1369.21		1606.49		609.286		761.23		832.964		908.937		2094.21		731.381		1774.64		683.686		1066.04		164.927		875.802		835.014		589.446		2109.32		306.129		2105.43		679.979		837.331		570.815		734.105		819.12		478.64		753.706		599.822		1341.77		604.428		1174.78		944.193		930.841		958.936		430.764		1151.05		574.031		1084.07		429.373		592.901		530.702		543.381		854.067		508.617		680.891		376.4		1000.62		284.465		618.272		518.754		459.771		604.68		460.01		995.091		505.163		948.139		349.878		239.564		769.122		735.677		1509.2		598.419		1861.97		484.158		976.473		367.175		177.367		566.449		771.425		698.428		554.009		1043.76		318.568
 18.8	68.3469		83.3276		39.759		244.471		59.5197		279.543		83.3276		145.191		151.675		0		25177.5		162403		269559		5767.62		273.059		167.626		652.621		717.161		381.9		447.079		178.467		659.012		433.564		809.557		866.808		524.988		1015.65		552.606		1363.56		307.398		411.366		269.012		367.889		507.333		484.257		740.732		461.327		741.299		344.484		581.433		319.302		142.848		671.649		380.764		1049.11		765.511		1577.78		3872.64		2293.27		3787.74		1445.43		3373.15		1686.6		4750.4		1547.24		1746.13		2425.79		1734.96		3468.3		1296.27		3811.88		1054.04		1975.64		1631.86		1185.72		1194.31		1324.35		757.324		721.611		1065.06		639.891		598.025		911.276		668.81		497.773		506.693		420.927		335.254		657.309		2697.02		1686.04		2237.08		910.306		1429.57		1536.38		864.464		2078.5		1154.79		2386.83		888.841		1128.64		515.19		912.98		647.841		880.013		2155.36		508.066		1777.16		666.869		1103.12		194.511		930.47		893.931		558.357		2129.37		417.612		1893.46		696.429		813.769		484.257		633.83		1165.3		291.685		628.079		451.859		1511.2		609.051		920.507		897.431		852.89		1030.63		434.937		1060.93		616.908		1126.27		498.506		446.439		577.385		573.338		1089.11		324.723		800.399		361.076		782.341		235.974		327.159		389.024		450.248		698.535		498.506		799.026		629.453		920.91		328.13		165.923		679.011		788.184		1626.13		586.213		1480.17		759.998		744.687		265.202		163.579		541.983		502.883		631.156		325.456		841.296		310.475
 19.5	78.9927		147.415		72.1682		170.89		90.3963		179.96		79.8255		168.81		157.986		0		24361.7		171828		255404		4416.36		132.1		266.864		323.883		728.016		242.391		413.537		259.875		437.757		326.797		719.779		773.468		586.009		1118.76		496.189		1320.71		367		288.928		333.622		256.708		469.471		223.33		555.455		377.913		560.867		540.14		550.131		389.808		284.26		562.115		332.209		836.645		706.621		1142.98		2403.51		1852.33		4015.46		1354.6		2408.42		1475.88		3022.15		1214.9		1427.76		2182.72		1276.18		3109.81		897.666		2989.76		1087.05		1891.28		1144.74		1059.82		1046.08		1026.2		845.804		673.909		785.037		625.468		445.503		723.69		635.371		392.395		311.647		370.167		347.939		452.908		1981.85		1028.2		1876.88		785.87		1011.13		1609.16		594.081		2352.55		1206		1848.49		636.204		901.992		544.719		478.794		468.385		568.613		2292.7		396.053		1368.83		545.552		860.122		300.243		606.898		1454.23		327.63		2041.96		253.795		1416.69		609.811		574.605		668.082		614.809		1350.85		331.376		580.597		419.529		906.407		474.214		677.241		618.302		586.588		1092.62		284.928		930.466		490.777		823.917		518.418		375.326		647.355		522.329		1342.02		375.326		544.807		254.716		685.82		252.962		307.068		595.494		274.937		641.943		334.29		733.264		414.117		528.156		345.025		268.945		798.775		592.001		1349.68		423.44		1269.35		550.131		583.763		319.972		214.172		614.064		457.652		546.385		334.454		677.909		208.18
 20.2	33.6418		143.116		175.959		259.524		85.4309		215.734		131.369		341.758		168.477		0		23248.2		168355		244677		3072.62		215.734		147.65		199.721		832.792		308.129		469.396		215.734		390.895		310.796		850.94		988.462		729.995		1222.62		689.951		1229.05		237.629		288.101		308.129		334.008		423.47		390.895		572.191		299.049		401.561		551.895		318.527		319.877		197.854		568.975		405.577		644.81		1350.82		826.909		1801.27		1113.39		4446.4		1137.19		2431.74		1743.35		2180.48		1292.31		1400.73		3059.57		1048.02		2828.84		1014.88		2480.33		810.096		1707.54		1312.36		1022.12		822.107		1142.8		765.237		771.37		553.762		611.167		589.821		669.123		446.433		407.726		506.773		406.376		345.238		531.067		1928.65		912.344		1583.4		774.586		915.028		1395.13		777.266		2522.53		1161.77		1837.85		801.015		955.1		683.269		661.641		776.435		524.135		1696.59		416.525		1103.28		671.24		561.775		299.049		553.494		1626.11		298.767		1635.19		299.567		1176.97		587.655		390.895		626.131		407.976		1434.66		409.325		588.472		275.804		800.997		634.412		817.296		827.191		427.722		1108.62		221.066		620.516		307.58		531.866		512.905		238.428		756.674		429.339		1069.36		260.323		634.144		383.963		386.348		259.524		279.82		515.036		361.518		692.35		326.009		588.204		454.715		577.806		436.271		202.12		1240.54		470.995		1133.97		413.858		1211.96		469.128		552.163		338.024		224.015		827.458		419.191		465.38		361.786		485.409		261.391
 20.9	73.2237		30.5777		67.6771		178.341		136.507		178.126		214.131		381.957		225.123		0		21130.3		166605		237840		2772.41		200.874		254.579		249.365		842.138		324.965		504.901		147.846		324.059		342.912		938.811		875.867		743.194		1253.39		601.562		935.873		451.576		258.769		279.055		275.373		347.62		335.586		491.303		396.47		449.451		640.398		452.355		548.078		206.114		501.923		467.544		609.361		1432.95		904.503		3513.39		1117.68		4280.52		925.007		2449.54		1492.96		1649.35		1346.89		1174.84		3272.03		1076.24		2476.73		861.217		1938.79		1088.35		1786.79		1408.37		914.298		876.643		1171.21		726.477		721.814		780.155		600.591		492.02		540.897		479.543		426.057		510.285		444.167		328.332		556.124		1652.97		752.5		1095.38		751.513		801.845		1732.17		714.267		2167.66		877.296		1596		693.527		590.059		594.179		509.337		796.166		436.532		1787.76		672.616		865.969		574.758		813.236		225.949		556.25		1820.36		406.681		1269		324.991		825.303		593.173		404.019		527.182		388.424		1383.92		252.954		490.23		302.71		608.713		433.98		617.103		1017.17		650.537		1137.31		435.419		566.465		329.908		513.51		576.673		270.896		969.154		551.05		1012.81		240.558		552.925		248.275		467.064		295.445		284.992		419.049		475.907		477.848		314.564		566.626		285.455		303.683		272.816		140.647		1184.75		454.701		1013.35		314.408		610.499		418.603		620.589		334.306		241.25		689.234		467.19		611.621		327.014		407.597		176.497
 21.7	47.4614		69.51		52.2824		211.195		117.15		145.775		133.663		199.496		215.371		0		21086.4		165022		235006		2669.42		180.697		234.059		291.247		801.511		245.553		435.256		243.169		305.395		432.23		953.775		1267.73		750.169		1064.1		717.08		782.239		464.553		274.387		333.303		484.844		453.16		303.715		365.28		357.271		352.808		683.454		348.803		542.186		145.133		449.095		363.939		497.684		1315.96		897.119		3429.6		1200.25		3780.4		774.893		1745.97		1430.66		1686.04		1372.86		1269.74		3669.8		1097.94		2463.86		852.082		1488.79		1392.81		1617.89		1164.95		772.984		848.467		1066.57		727.57		609.38		643.368		460.361		616.245		646.215		588.154		310.125		443.892		414.075		224.906		421.999		1430.14		747.256		940.069		920.571		828.452		1971.85		496.934		2104.3		689.195		1428.55		509.144		678.863		621.391		408.773		843.531		479.337		1446.19		659.297		728.044		509.966		898.528		186.082		458.012		1675.8		269.638		1156.32		288.213		612.47		593.228		409.593		671.49		368.626		1483.43		283.246		584.273		429.287		635.456		492.223		419.891		1512.17		467.351		1127.07		338.467		497.553		298.559		523.801		732.386		296.723		1078.79		481.259		988.335		265.427		456.728		329.654		343.751		333.155		334.61		549.387		244.885		589.75		309.039		569.264		399.612		453.819		351.141		242.2		1106.67		579.699		959.935		371.668		408.472		445.478		417.69		576.432		192.137		559.075		410.108		405.878		248.401		438.379		241.698
 22.5	79.4255		125.589		99.5641		139.682		114.713		126.868		185.857		121.671		278.435		0		20383.8		159726		231838		2690.2		174.057		294.704		312.556		743.66		281.723		314.129		240.865		296.038		423.365		933.094		1365.9		848.175		1304.11		618.706		760.185		342.489		210.261		323.229		424.769		505.12		268.303		480.004		478.658		351.368		570.86		430.752		490.164		281.418		543.566		432.029		339.127		1008.03		847.766		3422.64		1298.39		3343.78		1015.17		1648.5		1359.28		1451.84		1591.7		1182.71		2892.02		1177.61		2246.44		840.949		1446.43		1223.27		1882.34		1332.26		1128.28		911.131		1050.49		679.097		773.413		667.792		567.989		545.205		634.382		476.411		406.389		489.974		395.797		311.399		464.575		1223.4		875.955		980.672		973.43		494.924		2230.64		560.586		2082.18		511.851		1037.95		617.916		577.788		849.635		404.598		783.99		409.214		1432.47		601.713		734.299		501.171		918.96		211.423		346.312		1711.52		391.58		892.059		290.817		540.769		613.724		333.487		844.915		412.174		1121.15		262.962		378.316		287.967		571.639		624.276		536.527		1182.42		526.338		1009.54		277.226		353.647		414.998		436.009		1101.66		193.891		967.272		398.625		754.927		235.245		354.651		254.273		336.325		431.971		287.995		634.727		459.808		437.121		410.143		357.978		399.473		489.005		498.194		280.505		1120.71		466.018		642.953		423.704		515.492		473.434		447.785		528.922		363.644		502.361		337.713		388.974		338.265		353.55		253.553
 23.3	91.3747		109.281		102.593		146.999		167.838		236.705		195.874		202.187		263.994		0		20074		165741		221627		2672.87		239.246		370.853		178.896		678.821		330.656		405.907		243.598		268.757		826.824		906.465		1412.81		1025.56		1138.78		723.059		808.748		533.424		354.515		392.815		391.617		460.029		379.97		493.821		296.476		289.298		720.676		357.579		421.733		215.916		358.927		430.865		462.201		1029.92		624.833		3163.41		1272.72		2922.68		923.512		1266.93		1542.08		1139.1		1940.32		1001.21		3044.79		979.407		1705.03		1138.39		1173.95		1413.77		1475.76		1215.91		949.854		873.666		827.393		622.958		663.434		726.889		558.312		492.79		595.853		684.061		305.188		583.217		424.938		313.405		570.039		1028.37		1040.88		959.87		1276.21		598.351		2461.81		575.976		1561.89		538.24		743.855		634.26		530.157		921.77		437.796		824.313		422.598		1152.83		690.112		540.075		588.412		734.681		239.17		440.041		1530.76		290.264		819.709		314.174		543.926		838.886		284.442		947.994		538.915		1002.48		292.715		395.978		306.454		295.354		842.816		452.819		1222.49		404.454		842.242		253.877		416.582		377.393		325.458		1166.18		277.242		997.163		381.818		738.565		429.752		394.094		355.376		340.679		554.298		276.396		683.544		403.395		441.897		460.852		429.427		557.147		412.543		714.819		298.994		1044.15		465.648		641.036		341.61		393.141		672.522		421.026		590.954		343.408		528.533		324.801		365.584		517.289		480.654		392.299
 24.1	70.4193		93.7915		120.325		175.063		156.273		177.441		235.797		169.326		242.61		0		19110.2		165637		212419		2956.9		255.908		275.567		288.121		595.745		328.916		389.945		243.523		363.231		758.586		984.962		1225.47		1081.85		1315.2		896.581		944.627		628.342		476.338		526.71		380.029		436.94		319.183		389.424		437.175		340.946		894.419		359.965		457.407		204.394		262.359		404.381		263.489		1086.85		675.019		2743.65		982.379		2674.81		842.514		1193.21		1667.99		1110.39		2206.29		1012.27		2655.44		876.101		1585.26		779.458		1178.38		1739.1		1642.42		1229.37		967.653		947.992		953.081		698.963		647.319		535.552		544.523		501.551		602.963		574.696		395.347		566.087		380.817		326.631		467.077		821.078		1042.78		942.733		1297.67		536.004		2292.67		505.805		1301.27		513.084		785.676		616.547		420.695		1152.72		484.219		634.732		425.63		852.462		683.85		512.194		665.569		523.716		226.437		250.108		1449.43		322.467		681.769		335.324		531.522		873.406		299.081		651.901		381.803		963.938		367.066		329.178		396.086		536.072		873.749		549.473		1087.75		455.551		692.607		306.774		364.443		385.49		456.174		1171.91		353.99		784.035		437.989		695.745		340.691		333.546		359.244		324.244		548.095		357.393		609.934		301.354		497.686		418.155		449.534		413.218		448.418		539.723		227.034		881.711		531.015		543.07		422.363		488.386		1044.24		401.354		485.254		297.668		418.298		403.44		395.944		449.463		377.25		301.655
 25.0	56.0463		92.9952		144.528		185.514		279.174		221.515		212.762		131.423		271.869		0		17751.2		158904		200657		2791.54		296.16		383.623		303.469		539.641		416.502		318.984		304.26		335.35		713.069		987.815		1526.8		1284.29		1403.7		965.933		846.638		766.882		494.593		452.704		570.337		367.253		369.883		391.983		650.74		384.764		686.769		394.136		387.071		232.09		426.942		455.207		343.475		1018.37		617.455		2098.94		1095.19		2056.16		662.846		1258.76		2559.99		1132.16		2400.53		810.393		2257.84		762.074		1542.53		777.455		875.051		2237.21		1599.33		982.518		1097.58		892.049		852.391		829.06		596.124		610.12		493.133		449.568		611.407		588.251		431.003		640.238		485.155		428.034		553.5		866.251		896.43		797.392		1420.13		458.869		2038.92		636.032		1267.19		519.479		729.753		785.386		483.9		1118.88		379.382		556.004		423.532		877.01		591.115		447.044		869.857		579.56		352.918		464.556		1056		622.689		573.216		341.358		464.186		939.514		414.949		839.545		397.178		787.217		307.547		414.467		499.667		396.596		828.554		464.134		1143.06		432.44		574.675		393.668		352.189		603.877		459.262		1282.75		271.301		570.589		380.615		446.663		449.825		332.263		425.903		326.255		567.386		328.349		611.592		366.11		477.828		466.669		322.566		547.923		380.446		536.655		285.014		827.343		582.187		477.779		439.234		357.729		1068.4		514.525		696.045		362.002		386.629		437.081		451.04		576.838		418.842		418.074
 25.9	76.0508		41.2325		87.4119		113.296		351.456		129.776		208.707		84.202		221.454		0		17947.3		155062		191288		2422.94		243.433		327.475		414.981		457.441		417.439		293.843		214.838		369.425		799.178		875.147		1404.95		1329.99		1347.99		919.487		772.69		743.383		517.725		363.421		309.655		407.687		401.19		405.391		768.475		365.59		667.871		448.801		317.019		205.679		315.234		736.375		307.27		824.549		584.57		1890.14		879.061		1743.38		1100.21		955.757		2953.26		784.124		1877.42		712.056		2043.71		916.316		1260.92		1026.75		1018.35		2130.66		1560.46		1190.97		836.183		866.639		908.558		826.583		801.439		700.789		621.235		573.595		664.44		588.765		538.6		719.207		528.015		487.105		574.044		756.041		1413.72		722.813		1223.31		487.755		1892.51		510.063		932.369		526.848		824.986		912.686		624.793		1193.83		317.28		555.163		415.758		692.511		564.907		512.892		705.798		417.87		337.829		314.832		970.328		539.545		583.948		381.988		325.706		886.793		363.87		892.204		455.584		602.085		352.346		374.393		583.439		393.906		1052.01		542.196		1067.99		381.679		608.348		354.291		469.725		632.358		449.403		1228.06		293.32		638.01		344.157		582.856		347.377		297.595		531.392		562.924		541.48		343.77		585.702		515.222		336.25		463.767		336.054		734.24		366.992		855.018		344.186		704.671		542.229		449.575		519.102		359.189		1218.65		465.783		760.237		491.073		376.309		437.495		365.023		444.793		378.174		418.138
 26.9	43.6374		92.127		95.7903		135.882		266.227		155.368		195.992		103.978		206.273		0		17591.9		154624		181956		2818.51		338.618		478.316		310.341		510.633		303.016		371.238		338.577		307.857		721.068		1059.67		1318.29		1282.57		1176.39		1070.1		927.397		773.771		461.944		591.164		449.546		443.288		414.132		376.427		821.974		370.919		662.79		428.357		465.077		330.926		404.126		690.82		337.029		712.766		614.301		1515.47		966.228		1343.19		838.012		923.518		3193.05		736.297		2184.07		691.011		1786.55		1197.58		1284.78		1607.53		879.04		1849.06		1344.97		1079.77		728.02		896.93		936.684		841.993		1356.27		721.411		654.11		510.408		711.924		561.325		391.856		607.789		425.489		510.533		478.463		727.353		1399.04		907.894		1293.31		480.686		1543.62		753.348		720.481		677.581		731.059		1001.31		538.332		965.89		521.868		504.658		389.938		672.657		706.359		411.209		918.761		507.608		395.022		339.144		870.943		487.072		327.458		535.701		325.386		976.123		455.057		983.276		510.221		600.573		420.925		421.662		560.904		385.678		884.263		484.546		748.572		485.182		559.012		411.009		342.198		898.572		417.213		896.075		356.255		527.767		410.948		523.774		578.066		319.081		642.264		332.974		493.897		419.117		538.673		700.507		528.677		580.303		352.458		684.432		427.255		890.991		303.766		885.734		783.961		513.686		642.902		434.02		968.813		352.111		747.141		429.076		435.96		425.518		389.674		518.881		430.635		434.757
 27.9	19.3119		90.2497		119.686		100.631		311.394		117.637		211.106		131.597		294.376		7.66099		17266.2		153880		174749		3175.11		383.871		339.478		269.412		497.921		424.51		250.922		539.259		385.606		792.588		1066.8		1192.27		1157.79		1254.04		1042.06		916.232		930.732		483.358		550.662		653.776		494.912		418.826		388.428		707.431		362.244		683.889		451.81		523.761		265.148		487.61		791.379		332.133		709.278		649.268		1264.4		1057.04		1321.35		1265.05		862.96		3363		785.268		1995.39		768.608		1384.29		1128.59		1061.52		2066.95		781.879		2186.96		1305.5		869.932		827.634		667.087		1010.38		809.488		1782.8		688.906		513.152		600.876		914.432		574.803		553.463		658.677		411.907		426.282		562.757		510.177		1766.24		787.787		1194.06		465.689		1474.26		710.646		677.373		723.656		861.769		1020		488.988		960.84		553		484.309		430.463		566.457		837.953		423.181		960.121		830.887		350.996		373.964		891.732		469.793		424.068		496.9		324.567		763.376		433.491		795.867		567.131		912.339		477.55		437.05		620.253		414.61		1011.74		432.625		705.89		463.813		406.88		499.193		262.42		744.358		548.972		757.736		372.525		520.755		422.696		408.003		802.422		362.854		658.781		370.058		551.408		469.802		637.609		1422.6		520.054		689.908		426.793		722.973		485.049		1076.63		302.408		574.868		752.146		434.778		966.483		476.247		902.695		538.171		912.976		378.02		367.041		624.783		428.662		652.468		443.173		487.815
 28.9	79.9017		119.592		175.121		114.327		286.335		105.756		222.435		165.27		235.898		0		16294.4		152041		170220		3065.84		381.743		421.019		344.948		366.712		497.31		351.363		527.661		423.639		699.984		1060.78		1405.28		1230.25		1241.05		1274.48		1096.66		714.603		508.205		550.667		711.621		355.773		525.656		387.258		660.32		374.633		583.208		611.43		374.823		300.635		447.211		678.601		516.894		850.668		519.665		1057.36		1172.09		1164.95		1403.26		851.033		3003.58		781.075		1725.12		792.636		1303		1186.72		998.909		2184.05		840.445		1942.12		1235.88		838.944		669.79		871.042		881.765		603.492		1634.46		600.091		653.488		590.236		951.669		539.681		498.693		591.152		433.273		373.619		584.761		812.985		2064.62		760.886		1020.82		506.967		2110.15		602.169		628.759		1029.97		682.49		1055.8		435.489		1073.67		413.662		346.399		383.032		606.157		1004.25		368.048		930.287		1117.04		326.138		393.051		534.743		754.24		510.887		360.718		372.593		632.967		452.215		652.045		444.531		841.815		624.699		400.235		663.127		418.199		683.22		467.299		609.116		481.377		423.064		627.669		361.699		827.921		527.686		671.723		378.631		438.338		453.542		504.64		910.509		592.31		653.602		494.463		479.434		351.864		665.718		2412.92		397.666		652.979		567.699		692.718		505.345		1179.72		403.81		530.55		1047.86		565.102		1021.64		469.695		671.796		458.846		928.477		476.735		382.886		694.445		518.871		591.456		414.91		459.635
 30.0	32.4243		88.9859		106.558		90.467		276.046		110.637		170.917		82.4404		330.789		0		16092.5		149382		162806		2679.96		487.047		285.398		311.264		542.688		617.335		413.851		437.749		411.303		665.302		963.265		1225.48		1094.23		1322.17		1202.58		1118.64		725.153		670.958		534.707		664.791		413.09		666.55		369.353		665.094		317.382		468.723		600.928		487.363		381.954		418.585		625.134		388.28		823.325		625.206		1056.89		1124.33		928.873		1808.78		854.805		2781.68		714.785		1494		950.047		1230.42		1291.33		1031.33		2089.42		682.948		1832.8		1263.22		933.463		888.713		930.883		889.045		692.115		1093.43		732.424		669.695		541.452		927.032		520.286		402.727		508.284		494.971		507.703		597.583		727.213		1787.1		698.265		761.096		456.05		2378.29		825.584		555.793		1237.36		762.952		1140.61		313.494		765.098		503.007		431.447		371.784		541.374		1105.05		433.569		991.126		1253.61		347.441		380.927		579.228		718.371		351.62		494.805		287.925		534.161		352.386		501.031		349.143		758.079		770.191		435.314		757.933		474.027		610.172		484.499		525.682		580.198		444.26		774.404		374.275		863.955		557.184		607.331		374.627		391.199		533.687		419.893		800.985		538.178		652.216		524.618		488.997		483.644		749.663		2490.69		627.156		666.677		1136.14		679.507		701.266		1407.26		461.4		605.663		1175.92		489.083		979.894		452.533		766.108		372.758		1084.76		531.497		482.975		863.07		416.264		544.966		427.876		467.61
 31.1	122.983		106.971		100.75		84.739		342.904		38.9655		198.873		134.627		188.25		0		15226.7		145976		157098		2770.47		454.801		449.157		368.519		507.114		699.229		390.49		526.605		356.364		628.13		989.741		1504.42		1185.4		1173.54		1188.21		1869.84		761.055		689.804		523.872		705.538		423.394		588.578		398.511		485.151		351.362		496.065		539.295		640.751		268.469		406.633		764.372		547.685		598.362		614.589		956.421		1580.28		965.009		1753.97		934.08		2472.82		757.633		1286.91		903.063		1077.9		1579.8		1028.26		1896.4		916.895		1621.81		1263.34		1030.53		1036.99		900.011		849.938		963.919		869.123		744.238		599.173		593.467		907.406		648.723		555.596		562.234		571.285		495.43		614.323		530.035		1557.08		710.007		961.877		548.792		2539.97		1339.22		453.848		2102.33		661.878		1183.85		369.422		672.677		497.403		386.552		447.005		533.691		1057.95		457.697		803.17		1357.18		418.784		402.174		638.675		996.051		419.874		580.655		350.555		529.444		489.455		723.244		793.28		580.16		896.856		487.33		571.032		468.917		744.59		442.152		612.956		670.741		490.27		840.927		372.423		947.803		515.417		549.348		450.751		430.854		629.323		430.032		884.74		472.743		527.048		551.667		537.458		419.231		658.337		2074.39		490.462		714.009		2431.14		757.136		729.254		1514.98		525.903		493.621		1261.61		425.358		789.814		469.956		610.557		492.425		1025.36		507.399		545.156		1039.43		470.955		523.666		429.453		512.696
